avatar_id,avatar_name,gender,preview_image_url,preview_video_url
Onat_Suit_Sitting_Side_public,Onat Suit Sitting Side,male,https://files2.heygen.ai/avatar/v3/1d523a647d1a47b799df54c1a82f4608_42190/preview_target.webp,https://files2.heygen.ai/avatar/v3/1d523a647d1a47b799df54c1a82f4608_42190/preview_video_target.mp4
Oxana_standing_gym_front,Oxana Gym Front 2,female,https://files2.heygen.ai/avatar/v3/0fe43ddff45e480fa0a8df275c0bbcf7_38710/preview_target.webp,https://files2.heygen.ai/avatar/v3/0fe43ddff45e480fa0a8df275c0bbcf7_38710/preview_video_target.mp4
Oxana_sitting_gym_front,Oxana Gym Front,female,https://files2.heygen.ai/avatar/v3/77c8e6b6c3174f1c91f9f6b4f3c07c3a_38710/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/77c8e6b6c3174f1c91f9f6b4f3c07c3a_38710/preview_video_talk_1.mp4
Oxana_standing_gym_side,Oxana Gym Side 2,female,https://files2.heygen.ai/avatar/v3/e611e730595d4778a73689a8acd6e000_38720/preview_target.webp,https://files2.heygen.ai/avatar/v3/e611e730595d4778a73689a8acd6e000_38720/preview_video_target.mp4
Oxana_sitting_gym_side,Oxana Gym Side,female,https://files2.heygen.ai/avatar/v3/fd508efa20d446eb923a3cb2d04623de_38720/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/fd508efa20d446eb923a3cb2d04623de_38720/preview_video_talk_1.mp4
Oxana_standing_office_front,Oxana Office Front 2,female,https://files2.heygen.ai/avatar/v3/316476fb812b42cfadd138761e861ca9_38070/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/316476fb812b42cfadd138761e861ca9_38070/preview_video_talk_1.mp4
Oxana_sitting_office_front,Oxana Office Front,female,https://files2.heygen.ai/avatar/v3/0fbdc079af804651aeef77c68b20a70f_38070/preview_target.webp,https://files2.heygen.ai/avatar/v3/0fbdc079af804651aeef77c68b20a70f_38070/preview_video_target.mp4
Oxana_standing_office_side,Oxana Office Side 2,female,https://files2.heygen.ai/avatar/v3/18f0e70f53a94934915107b7af6b09a6_38080/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/18f0e70f53a94934915107b7af6b09a6_38080/preview_video_talk_1.mp4
Oxana_sitting_office_side,Oxana Office Side,female,https://files2.heygen.ai/avatar/v3/6cb7a4d8db774db6a7b9dd974964630c_38080/preview_target.webp,https://files2.heygen.ai/avatar/v3/6cb7a4d8db774db6a7b9dd974964630c_38080/preview_video_target.mp4
Oxana_standing_sofa_front,Oxana Sofa Front 2,female,https://files2.heygen.ai/avatar/v3/c2d94b111f744c9b9c782f6b304bd2aa_38280/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/c2d94b111f744c9b9c782f6b304bd2aa_38280/preview_video_talk_1.mp4
Oxana_sitting_sofa_front,Oxana Sofa Front,female,https://files2.heygen.ai/avatar/v3/fefb436423624173b15b894a6040e034_38280/preview_target.webp,https://files2.heygen.ai/avatar/v3/fefb436423624173b15b894a6040e034_38280/preview_video_target.mp4
Oxana_standing_sofa_side,Oxana Sofa Side 2,female,https://files2.heygen.ai/avatar/v3/fa9b0cb249c64f8b924e9fd6b576fa3a_38290/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/fa9b0cb249c64f8b924e9fd6b576fa3a_38290/preview_video_talk_1.mp4
Oxana_sitting_sofa_side,Oxana Sofa Side,female,https://files2.heygen.ai/avatar/v3/67e1e02efd0047f194cdc30e91fe875a_38290/preview_target.webp,https://files2.heygen.ai/avatar/v3/67e1e02efd0047f194cdc30e91fe875a_38290/preview_video_target.mp4
Oxana_standing_yoga_front,Oxana Yoga Front 2,female,https://files2.heygen.ai/avatar/v3/1eb7937698e5413dab36e496121dc4b5_38670/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/1eb7937698e5413dab36e496121dc4b5_38670/preview_video_talk_1.mp4
Oxana_sitting_yoga_front,Oxana Yoga Front,female,https://files2.heygen.ai/avatar/v3/dff28f22812d44c0be4ec48cf29198f7_38670/preview_target.webp,https://files2.heygen.ai/avatar/v3/dff28f22812d44c0be4ec48cf29198f7_38670/preview_video_target.mp4
Oxana_standing_yoga_side,Oxana Yoga Side 2,female,https://files2.heygen.ai/avatar/v3/78b24bcbb2394f3595e8279e8f71374e_38680/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/78b24bcbb2394f3595e8279e8f71374e_38680/preview_video_talk_1.mp4
Oxana_sitting_yoga_side,Oxana Yoga Side,female,https://files2.heygen.ai/avatar/v3/b0facc55512a4250904297f3d9fa1441_38680/preview_target.webp,https://files2.heygen.ai/avatar/v3/b0facc55512a4250904297f3d9fa1441_38680/preview_video_target.mp4
Patrizio_standing_businesstraining_front,Patrizio Business Training Front,male,https://files2.heygen.ai/avatar/v3/46c6e9fe736d40d4bf8b89baafede4a5_38860/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/46c6e9fe736d40d4bf8b89baafede4a5_38860/preview_video_talk_1.mp4
Patrizio_standing_businesstraining_side,Patrizio Business Training Side,male,https://files2.heygen.ai/avatar/v3/8d7e665309c1465ea581e93f978844c5_38850/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/8d7e665309c1465ea581e93f978844c5_38850/preview_video_talk_1.mp4
Patrizio_sitting_office_front,Patrizio Office Front,male,https://files2.heygen.ai/avatar/v3/c8d2f5b65d084dea9004a1a1bfc17351_38860/preview_talk_2.webp,https://files2.heygen.ai/avatar/v3/c8d2f5b65d084dea9004a1a1bfc17351_38860/preview_video_talk_2.mp4
Patrizio_sitting_office_side,Patrizio Office Side 2,male,https://files2.heygen.ai/avatar/v3/477948257ba041709365a229559b7b19_38850/preview_talk_3.webp,https://files2.heygen.ai/avatar/v3/477948257ba041709365a229559b7b19_38850/preview_video_talk_3.mp4
Patrizio_standing_office_side,Patrizio Office Side,male,https://files2.heygen.ai/avatar/v3/5944e77da5c44394b95b8b565e64dcf1_38850/preview_target.webp,https://files2.heygen.ai/avatar/v3/5944e77da5c44394b95b8b565e64dcf1_38850/preview_video_target.mp4
Patrizio_sitting_sofa_front,Patrizio Sofa Front,male,https://files2.heygen.ai/avatar/v3/94cf5b24a14f4b898643cf7f0f43fbe4_38860/preview_target.webp,https://files2.heygen.ai/avatar/v3/94cf5b24a14f4b898643cf7f0f43fbe4_38860/preview_video_target.mp4
Patrizio_sitting_sofa_side,Patrizio Sofa Side,male,https://files2.heygen.ai/avatar/v3/77ac231a83d04523839b014d7413aba7_38850/preview_talk_2.webp,https://files2.heygen.ai/avatar/v3/77ac231a83d04523839b014d7413aba7_38850/preview_video_talk_2.mp4
Piper_sitting_businesssofa_front,Piper Business Sofa Front,female,https://files2.heygen.ai/avatar/v3/0dcdbd20783f4a2a9333bfbd7cce304e_38930/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/0dcdbd20783f4a2a9333bfbd7cce304e_38930/preview_video_talk_1.mp4
Piper_sitting_businesssofa_side,Piper Business Sofa Side,female,https://files2.heygen.ai/avatar/v3/7cb9f9458f2d493398468ba81fbcd9f9_38920/preview_target.webp,https://files2.heygen.ai/avatar/v3/7cb9f9458f2d493398468ba81fbcd9f9_38920/preview_video_target.mp4
Piper_standing_education_front,Piper Education Front,female,https://files2.heygen.ai/avatar/v3/2b48addfc8c6454eab8beb14c004e3eb_38930/preview_target.webp,https://files2.heygen.ai/avatar/v3/2b48addfc8c6454eab8beb14c004e3eb_38930/preview_video_target.mp4
Piper_standing_education_side,Piper Education Side,female,https://files2.heygen.ai/avatar/v3/d683e10d637a42ec9825b0cc794094da_38920/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/d683e10d637a42ec9825b0cc794094da_38920/preview_video_talk_1.mp4
Rasmus_sitting_lounge_front,Rasmus Lounge Front 2,male,https://files2.heygen.ai/avatar/v3/37adfc229dae4acc929ba755bf88a665_38130/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/37adfc229dae4acc929ba755bf88a665_38130/preview_video_talk_1.mp4
Rasmus_standing_lounge_front,Rasmus Lounge Front,male,https://files2.heygen.ai/avatar/v3/ad3bfd21175b46cf88b63c016e7aeac0_38130/preview_target.webp,https://files2.heygen.ai/avatar/v3/ad3bfd21175b46cf88b63c016e7aeac0_38130/preview_video_target.mp4
Rasmus_sitting_lounge_side,Rasmus Lounge Side 2,male,https://files2.heygen.ai/avatar/v3/f93fcde33f954ace8c45b72b22df5958_38140/preview_target.webp,https://files2.heygen.ai/avatar/v3/f93fcde33f954ace8c45b72b22df5958_38140/preview_video_target.mp4
Rasmus_standing_lounge_side,Rasmus Lounge Side,male,https://files2.heygen.ai/avatar/v3/8c3c8ad7c78341c2b0de01b33100a235_38140/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/8c3c8ad7c78341c2b0de01b33100a235_38140/preview_video_talk_1.mp4
Rasmus_standing_sofa_front,Rasmus Sofa Front 2,male,https://files2.heygen.ai/avatar/v3/9e6f4d1c42a04599b6a743f2c89920b0_37970/preview_target.webp,https://files2.heygen.ai/avatar/v3/9e6f4d1c42a04599b6a743f2c89920b0_37970/preview_video_target.mp4
Rasmus_sitting_sofa_front,Rasmus Sofa Front,male,https://files2.heygen.ai/avatar/v3/4113768e26354c7199130d8219517c2c_37970/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/4113768e26354c7199130d8219517c2c_37970/preview_video_talk_1.mp4
Rasmus_standing_sofa_side,Rasmus Sofa Side 2,male,https://files2.heygen.ai/avatar/v3/c8c33ea45f2a493f9be9b18ba4d252ac_37990/preview_target.webp,https://files2.heygen.ai/avatar/v3/c8c33ea45f2a493f9be9b18ba4d252ac_37990/preview_video_target.mp4
Rasmus_sitting_sofa_side,Rasmus Sofa Side,male,https://files2.heygen.ai/avatar/v3/033c2fa38a7142c1bc369dc81d8d9829_37980/preview_target.webp,https://files2.heygen.ai/avatar/v3/033c2fa38a7142c1bc369dc81d8d9829_37980/preview_video_target.mp4
Raul_Sitting_businesssofa_front_close,Raul Business Sofa Front 2,male,https://files2.heygen.ai/avatar/v3/f27279aef6934f7684abc2f73dd38bfd_38820/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/f27279aef6934f7684abc2f73dd38bfd_38820/preview_video_talk_1.mp4
Raul_Sitting_businesssofa_front,Raul Business Sofa Front,male,https://files2.heygen.ai/avatar/v3/47632ccb9f494df6b03fe8ba0e6d3022_38820/preview_target.webp,https://files2.heygen.ai/avatar/v3/47632ccb9f494df6b03fe8ba0e6d3022_38820/preview_video_target.mp4
Raul_standing_businesssofa_side,Raul Business Sofa Side 2,male,https://files2.heygen.ai/avatar/v3/41c3092e0e7d463d9580585df9922a43_38980/preview_talk_4.webp,https://files2.heygen.ai/avatar/v3/41c3092e0e7d463d9580585df9922a43_38980/preview_video_talk_4.mp4
Raul_sitting_businesssofa_side,Raul Business Sofa Side,male,https://files2.heygen.ai/avatar/v3/d9f3aac2fdde4c77864c7efa48705198_38980/preview_talk_3.webp,https://files2.heygen.ai/avatar/v3/d9f3aac2fdde4c77864c7efa48705198_38980/preview_video_talk_3.mp4
Raul_standing_casualsofa_front_close,Raul Casual Sofa Front 2,male,https://files2.heygen.ai/avatar/v3/5aec38e5d9e64bf78ec67c2c9c6f6990_38810/preview_talk_2.webp,https://files2.heygen.ai/avatar/v3/5aec38e5d9e64bf78ec67c2c9c6f6990_38810/preview_video_talk_2.mp4
Raul_standing_casualsofa_front,Raul Casual Sofa Front,male,https://files2.heygen.ai/avatar/v3/ee1bd0cf3a48471eba4e889982e24810_38810/preview_talk_3.webp,https://files2.heygen.ai/avatar/v3/ee1bd0cf3a48471eba4e889982e24810_38810/preview_video_talk_3.mp4
Raul_standing_casualsofa_side_close,Raul Casual Sofa Side 2,male,https://files2.heygen.ai/avatar/v3/74544a929b514efe9df9d6a03557fe8f_38980/preview_talk_2.webp,https://files2.heygen.ai/avatar/v3/74544a929b514efe9df9d6a03557fe8f_38980/preview_video_talk_2.mp4
Raul_standing_casualsofa_side,Raul Casual Sofa Side,male,https://files2.heygen.ai/avatar/v3/fe6ec3d1189140c19ec36546b57b90c3_38980/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/fe6ec3d1189140c19ec36546b57b90c3_38980/preview_video_talk_1.mp4
Raul_sitting_casualsofanoipad_front,Raul Casual Sofa no iPad Front,male,https://files2.heygen.ai/avatar/v3/fcdc331a145547ca9db17fefb9e5779f_38810/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/fcdc331a145547ca9db17fefb9e5779f_38810/preview_video_talk_1.mp4
Raul_sitting_casualsofanoipad_side,Raul Casual Sofa no iPad Side,male,https://files2.heygen.ai/avatar/v3/94b1cfff270846c686235e47d763d11c_38990/preview_target.webp,https://files2.heygen.ai/avatar/v3/94b1cfff270846c686235e47d763d11c_38990/preview_video_target.mp4
Raul_sitting_casualsofawithipad_front,Raul Casual Sofa with iPad Front,male,https://files2.heygen.ai/avatar/v3/5b7ccb338dc4477d89db916950207884_38810/preview_target.webp,https://files2.heygen.ai/avatar/v3/5b7ccb338dc4477d89db916950207884_38810/preview_video_target.mp4
Raul_sitting_casualsofawithipad_side,Raul Casual Sofa with iPad Side,male,https://files2.heygen.ai/avatar/v3/8d3f9f70da51449299e5801114d67f73_38990/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/8d3f9f70da51449299e5801114d67f73_38990/preview_video_talk_1.mp4
Raul_sitting_office_front,Raul Office Front 2,male,https://files2.heygen.ai/avatar/v3/5fc7aa3a15e9462d9380987074814805_38960/preview_target.webp,https://files2.heygen.ai/avatar/v3/5fc7aa3a15e9462d9380987074814805_38960/preview_video_target.mp4
Raul_standing_office_front,Raul Office Front,male,https://files2.heygen.ai/avatar/v3/a47ab167ad2c41b293a05610bbfa84b0_38810/preview_talk_4.webp,https://files2.heygen.ai/avatar/v3/a47ab167ad2c41b293a05610bbfa84b0_38810/preview_video_talk_4.mp4
Raul_sitting_office_side,Raul Office Side,male,https://files2.heygen.ai/avatar/v3/982fa2306a4f46059c40053b1971fc4f_38980/preview_talk_5.webp,https://files2.heygen.ai/avatar/v3/982fa2306a4f46059c40053b1971fc4f_38980/preview_video_talk_5.mp4
Raul_sitting_sofa_front_close,Raul Sofa Front 2,male,https://files2.heygen.ai/avatar/v3/03288d98d2af459998d5b7f33ae51c14_38800/preview_talk_2.webp,https://files2.heygen.ai/avatar/v3/03288d98d2af459998d5b7f33ae51c14_38800/preview_video_talk_2.mp4
Raul_sitting_sofa_front,Raul Sofa Front,male,https://files2.heygen.ai/avatar/v3/31f4e77edac645c4b0526925f4aa6fde_38800/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/31f4e77edac645c4b0526925f4aa6fde_38800/preview_video_talk_1.mp4
Raul_sitting_sofa_side_close,Raul Sofa Side 2,male,https://files2.heygen.ai/avatar/v3/6a5635f104264794b3f3e27f21f444cb_38980/preview_talk_6.webp,https://files2.heygen.ai/avatar/v3/6a5635f104264794b3f3e27f21f444cb_38980/preview_video_talk_6.mp4
Raul_sitting_sofa_side,Raul Sofa Side,male,https://files2.heygen.ai/avatar/v3/dc0fb90040c84a7ba05f782553edfe38_38980/preview_target.webp,https://files2.heygen.ai/avatar/v3/dc0fb90040c84a7ba05f782553edfe38_38980/preview_video_target.mp4
Ren_sitting_office_front,Ren Office Front 2,male,https://files2.heygen.ai/avatar/v3/65d19cdc69434a4797599255a6fdcba9_37790/preview_target.webp,https://files2.heygen.ai/avatar/v3/65d19cdc69434a4797599255a6fdcba9_37790/preview_video_target.mp4
Ren_standing_office_front,Ren Office Front,male,https://files2.heygen.ai/avatar/v3/11e57f2100ae4fc4b97cb99e7d23ad6a_37790/preview_talk_6.webp,https://files2.heygen.ai/avatar/v3/11e57f2100ae4fc4b97cb99e7d23ad6a_37790/preview_video_talk_6.mp4
Ren_sitting_office_side,Ren Office Side 2,male,https://files2.heygen.ai/avatar/v3/a319de11cfdb4fa0808be9088fd78261_37510/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/a319de11cfdb4fa0808be9088fd78261_37510/preview_video_talk_1.mp4
Ren_standing_office_side,Ren Office Side,male,https://files2.heygen.ai/avatar/v3/db2ef7f814fa4e778d1c6ed1d11e5064_37510/preview_talk_3.webp,https://files2.heygen.ai/avatar/v3/db2ef7f814fa4e778d1c6ed1d11e5064_37510/preview_video_talk_3.mp4
Ren_sitting_sofabusiness_front,Ren Sofa Business Front,male,https://files2.heygen.ai/avatar/v3/21d6f432bc3a44baa5fb2612d1f4e600_37570/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/21d6f432bc3a44baa5fb2612d1f4e600_37570/preview_video_talk_1.mp4
Ren_sitting_sofabusiness_side,Ren Sofa Business Side,male,https://files2.heygen.ai/avatar/v3/e325408d81694f46aaa220267e969dca_37830/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/e325408d81694f46aaa220267e969dca_37830/preview_video_talk_1.mp4
Ren_sitting_sofacasual_front,Ren Sofa Casual Front 2,male,https://files2.heygen.ai/avatar/v3/a3b007fa40a5427fbc92a1f1c3b18ca6_37820/preview_talk_2.webp,https://files2.heygen.ai/avatar/v3/a3b007fa40a5427fbc92a1f1c3b18ca6_37820/preview_video_talk_2.mp4
Ren_standing_sofacasual_front,Ren Sofa Casual Front,male,https://files2.heygen.ai/avatar/v3/18baef94e29f4f5b8d61e306437e50bf_37820/preview_talk_3.webp,https://files2.heygen.ai/avatar/v3/18baef94e29f4f5b8d61e306437e50bf_37820/preview_video_talk_3.mp4
Ren_sitting_sofacasual_side,Ren Sofa Casual Side 2 ,male,https://files2.heygen.ai/avatar/v3/f577d604d660437597cafa97471a86ae_37520/preview_talk_2.webp,https://files2.heygen.ai/avatar/v3/f577d604d660437597cafa97471a86ae_37520/preview_video_talk_2.mp4
Ren_standing_sofacasual_side,Ren Sofa Casual Side,male,https://files2.heygen.ai/avatar/v3/4303bd96d1974a56aa3a118258cddcd9_37520/preview_talk_3.webp,https://files2.heygen.ai/avatar/v3/4303bd96d1974a56aa3a118258cddcd9_37520/preview_video_talk_3.mp4
Riley_siting_casual_front,Riley Casual Front,male,https://files2.heygen.ai/avatar/v3/f01b66bbb9f541bc9eb296e04513584e_39170/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/f01b66bbb9f541bc9eb296e04513584e_39170/preview_video_talk_1.mp4
Riley_sitting_casual_side,Riley Casual Side,male,https://files2.heygen.ai/avatar/v3/550f41aaa75f42829a4f2839617e111d_39180/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/550f41aaa75f42829a4f2839617e111d_39180/preview_video_talk_1.mp4
Riley_sitting_office_front,Riley Office Front,male,https://files2.heygen.ai/avatar/v3/f850e87f38bf4643ac17dadd574dc557_39170/preview_target.webp,https://files2.heygen.ai/avatar/v3/f850e87f38bf4643ac17dadd574dc557_39170/preview_video_target.mp4
Riley_sitting_office_side,Riley Office Side,male,https://files2.heygen.ai/avatar/v3/8d4bd025395643e59136ecbade0f8089_39180/preview_target.webp,https://files2.heygen.ai/avatar/v3/8d4bd025395643e59136ecbade0f8089_39180/preview_video_target.mp4
Roman_standing_outdoorsport_front,Roman Outdoor Sport Front,male,https://files2.heygen.ai/avatar/v3/5922b17fcffa4a038ba098501f8e085e_38420/preview_target.webp,https://files2.heygen.ai/avatar/v3/5922b17fcffa4a038ba098501f8e085e_38420/preview_video_target.mp4
Roman_standing_outdoorsport_side,Roman Outdoor Sport Side,male,https://files2.heygen.ai/avatar/v3/439cc8dd23d045b786c7b7a941890e78_38430/preview_target.webp,https://files2.heygen.ai/avatar/v3/439cc8dd23d045b786c7b7a941890e78_38430/preview_video_target.mp4
Sabine_sitting_office_front,Sabine Office Front 2,female,https://files2.heygen.ai/avatar/v3/09ffd4a3fba04940a5ee89df873d1eed_37120/preview_talk_3.webp,https://files2.heygen.ai/avatar/v3/09ffd4a3fba04940a5ee89df873d1eed_37120/preview_video_talk_3.mp4
Sabine_standing_office_front,Sabine Office Front,female,https://files2.heygen.ai/avatar/v3/884f8cb7bf7f4be295519756d601e1c9_37120/preview_target.webp,https://files2.heygen.ai/avatar/v3/884f8cb7bf7f4be295519756d601e1c9_37120/preview_video_target.mp4
Sabine_standing_office_side,Sabine Office Side,female,https://files2.heygen.ai/avatar/v3/1c283b1805e04780bfb5ebd8493fd848_37190/preview_target.webp,https://files2.heygen.ai/avatar/v3/1c283b1805e04780bfb5ebd8493fd848_37190/preview_video_target.mp4
Sabine_sitting_sofa_side,Sabine Sofa Side,female,https://files2.heygen.ai/avatar/v3/b8e909ae9aaf4268959bbd03bab832ee_37200/preview_target.webp,https://files2.heygen.ai/avatar/v3/b8e909ae9aaf4268959bbd03bab832ee_37200/preview_video_target.mp4
Scarlett_sitting_couch2_front,Scarlett Couch Front 2,female,https://files2.heygen.ai/avatar/v3/3d5904b6fef640eebda2a4deea943492_39070/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/3d5904b6fef640eebda2a4deea943492_39070/preview_video_talk_1.mp4
Scarlett_sitting_couch_front,Scarlett Couch Front,female,https://files2.heygen.ai/avatar/v3/d5920bf0d18a42148c6e40496df82108_39070/preview_target.webp,https://files2.heygen.ai/avatar/v3/d5920bf0d18a42148c6e40496df82108_39070/preview_video_target.mp4
Scarlett_sitting_couch2_side,Scarlett Couch Side 2,female,https://files2.heygen.ai/avatar/v3/8b76dafe61b948c9a73d10759142bd97_39080/preview_target.webp,https://files2.heygen.ai/avatar/v3/8b76dafe61b948c9a73d10759142bd97_39080/preview_video_target.mp4
Scarlett_sitting_couch_side,Scarlett Couch Side,female,https://files2.heygen.ai/avatar/v3/7bc0d0bec9a9491cb38db1329b2563f9_39080/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/7bc0d0bec9a9491cb38db1329b2563f9_39080/preview_video_talk_1.mp4
Scarlett_siiting_fireplace_front,Scarlett Fireplace Front,female,https://files2.heygen.ai/avatar/v3/47ce0a4dcbf34c99a9073b03dd88c2d8_39070/preview_talk_3.webp,https://files2.heygen.ai/avatar/v3/47ce0a4dcbf34c99a9073b03dd88c2d8_39070/preview_video_talk_3.mp4
Scarlett_sitting_fireplace_side,Scarlett Fireplace Side,female,https://files2.heygen.ai/avatar/v3/420ccd165b5644fa89f292d695b6900a_39090/preview_talk_4.webp,https://files2.heygen.ai/avatar/v3/420ccd165b5644fa89f292d695b6900a_39090/preview_video_talk_4.mp4
Scarlett_standing_hall_front,Scarlett Hall Front,female,https://files2.heygen.ai/avatar/v3/761c137b109e49a69991344904e2bf0a_39070/preview_talk_4.webp,https://files2.heygen.ai/avatar/v3/761c137b109e49a69991344904e2bf0a_39070/preview_video_talk_4.mp4
Scarlett_standing_hall_side,Scarlett Hall Side,female,https://files2.heygen.ai/avatar/v3/78632df837f24ef6ba86972276699267_39090/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/78632df837f24ef6ba86972276699267_39090/preview_video_talk_1.mp4
Scarlett_sitting_yoga_front,Scarlett Yoga Front,female,https://files2.heygen.ai/avatar/v3/946f804908de47fda0b9bb71fc266e9e_39070/preview_talk_7.webp,https://files2.heygen.ai/avatar/v3/946f804908de47fda0b9bb71fc266e9e_39070/preview_video_talk_7.mp4
Scarlett_sitting_yoga_side,Scarlett Yoga Side,female,https://files2.heygen.ai/avatar/v3/7d06d641f0294a16a1781459ef9fdc16_39090/preview_talk_3.webp,https://files2.heygen.ai/avatar/v3/7d06d641f0294a16a1781459ef9fdc16_39090/preview_video_talk_3.mp4
Silas_sitting_lounge_front,Silas Lounge Front,male,https://files2.heygen.ai/avatar/v3/896caa087e3d49ffa2e6d005976afa92_38940/preview_talk_3.webp,https://files2.heygen.ai/avatar/v3/896caa087e3d49ffa2e6d005976afa92_38940/preview_video_talk_3.mp4
Silas_sitting_lounge_side,Silas Lounge Side,male,https://files2.heygen.ai/avatar/v3/4dac6a63f16e46aaaf9b11612708986b_38940/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/4dac6a63f16e46aaaf9b11612708986b_38940/preview_video_talk_1.mp4
Silas_sitting_sofa_side,Silas Sofa Side 2,male,https://files2.heygen.ai/avatar/v3/a5cee5be23464220b6b14eb62ed0dedd_38940/preview_talk_2.webp,https://files2.heygen.ai/avatar/v3/a5cee5be23464220b6b14eb62ed0dedd_38940/preview_video_talk_2.mp4
Silas_sitting_sofa_side_close,Silas Sofa Side,male,https://files2.heygen.ai/avatar/v3/a08231ecda954006845dc00c7db296bb_38940/preview_target.webp,https://files2.heygen.ai/avatar/v3/a08231ecda954006845dc00c7db296bb_38940/preview_video_target.mp4
Stacy_in_Doctor_Front,Stacy in Doctor (Front),female,https://files2.heygen.ai/avatar/v3/c4b72e953f62494aa1fc3be88d038dcb_35290/preview_talk_2.webp,https://files2.heygen.ai/avatar/v3/c4b72e953f62494aa1fc3be88d038dcb_35290/preview_video_talk_2.mp4
Stacy_in_Doctor_Left,Stacy in Doctor (Left),female,https://files2.heygen.ai/avatar/v3/364291e5f11348b683da5b4ae98dae88_35300/preview_talk_2.webp,https://files2.heygen.ai/avatar/v3/364291e5f11348b683da5b4ae98dae88_35300/preview_video_talk_2.mp4
Stacy_in_Doctor_Right,Stacy in Doctor (Right),female,https://files2.heygen.ai/avatar/v3/d2aa5c663b5e400188ab759aa3b8ce6f_35310/preview_talk_2.webp,https://files2.heygen.ai/avatar/v3/d2aa5c663b5e400188ab759aa3b8ce6f_35310/preview_video_talk_2.mp4
Stacy_in_Dress_Front,Stacy in Dress (Front),female,https://files2.heygen.ai/avatar/v3/4f915c62f58a485fb313813f4c98b231_35290/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/4f915c62f58a485fb313813f4c98b231_35290/preview_video_talk_1.mp4
Stacy_in_Dress_Left,Stacy in Dress (Left),female,https://files2.heygen.ai/avatar/v3/cd14264de05b4e7bace6b6752501d4e1_35300/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/cd14264de05b4e7bace6b6752501d4e1_35300/preview_video_talk_1.mp4
Stacy_in_Dress_Right,Stacy in Dress (Right),female,https://files2.heygen.ai/avatar/v3/cc6713b765664f5b91dde30bc3f9e11e_35310/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/cc6713b765664f5b91dde30bc3f9e11e_35310/preview_video_talk_1.mp4
Stacy_in_Shirt_Front,Stacy in Shirt (Front),female,https://files2.heygen.ai/avatar/v3/716f272a484f48c3a8af6a3f627a5aae_35290/preview_target.webp,https://files2.heygen.ai/avatar/v3/716f272a484f48c3a8af6a3f627a5aae_35290/preview_video_target.mp4
Stacy_in_Shirt_Left,Stacy in Shirt (Left),female,https://files2.heygen.ai/avatar/v3/01a321fa3f7245c1b8cfbf60f253bb47_35300/preview_target.webp,https://files2.heygen.ai/avatar/v3/01a321fa3f7245c1b8cfbf60f253bb47_35300/preview_video_target.mp4
Stacy_in_Shirt_Right,Stacy in Shirt (Right),female,https://files2.heygen.ai/avatar/v3/7d44ebc774f04c27b6447913d69a2fb8_35310/preview_target.webp,https://files2.heygen.ai/avatar/v3/7d44ebc774f04c27b6447913d69a2fb8_35310/preview_video_target.mp4
Teodor_standing_office_front,Teodor Office Front 2,male,https://files2.heygen.ai/avatar/v3/3c8a6b980667470da7417a65578438b6_38030/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/3c8a6b980667470da7417a65578438b6_38030/preview_video_talk_1.mp4
Teodor_sitting_office_front,Teodor Office Front,male,https://files2.heygen.ai/avatar/v3/35eb79d55dae43c682a1226352b64553_38030/preview_target.webp,https://files2.heygen.ai/avatar/v3/35eb79d55dae43c682a1226352b64553_38030/preview_video_target.mp4
